employee_id,region,department_id,job_id,salary,join_date
730,华中,50.0,FI_MANAGER,28500,2020-03-16
731,华南,70.0,CS_REP,9500,2024-04-23
732,华北,30.0,MK_REP,16000,2023-06-08
733,华东,60.0,OP_MANAGER,22000,2024-06-18
734,华中,10.0,SA_REP,10500,2022-11-11
735,西北,50.0,FI_ACCOUNT,19000,2022-02-05
736,华中,60.0,OP_COORD,12500,2020-02-20
737,华中,40.0,HR_REP,10500,2024-08-29
738,西北,30.0,MK_MAN,25000,2024-05-25
739,华北,30.0,MK_MAN,19500,2022-06-16
740,西北,30.0,MK_REP,13000,2020-04-01
741,西北,70.0,CS_LEAD,19000,2020-08-11
742,西北,60.0,OP_COORD,14000,2020-12-23
743,西南,50.0,FI_MANAGER,27000,2021-04-19
744,华中,20.0,DATA_ENG,28500,2022-06-04
745,华中,50.0,FI_ACCOUNT,19000,2023-04-27
746,华中,60.0,OP_COORD,11500,2021-07-24
747,西北,10.0,SA_MAN,30500,2021-01-17
748,华南,40.0,HR_REP,12000,2023-10-05
749,华中,60.0,OP_MANAGER,23000,2023-06-05
750,华中,30.0,MK_MAN,25000,2023-06-18
751,华北,60.0,OP_MANAGER,26000,2020-06-22
752,西北,10.0,SA_MAN,26500,2020-08-27
753,华北,20.0,DATA_ENG,24000,2022-05-06
754,西南,40.0,HR_MAN,18500,2022-09-23
755,西北,60.0,OP_COORD,14000,2020-12-07
756,华中,20.0,IT_ARCH,31000,2023-06-22
757,华东,10.0,SA_REP,10000,2021-02-03
758,华中,50.0,FI_MANAGER,26500,2023-11-03
759,华中,70.0,CS_LEAD,17500,2020-12-08
760,华东,70.0,CS_REP,11000,2020-03-07
761,华南,30.0,MK_REP,17000,2022-07-25
762,西南,70.0,CS_LEAD,18000,2022-11-12
763,华东,30.0,MK_MAN,18500,2024-04-05
764,西北,20.0,IT_ARCH,25500,2024-02-16
765,西北,30.0,MK_REP,14500,2021-06-22
766,华南,10.0,SA_REP,15500,2020-08-28
767,华北,60.0,OP_MANAGER,23500,2020-12-05
768,西南,20.0,IT_PROG,16500,2023-03-13
769,华南,50.0,FI_ACCOUNT,17000,2023-12-12
770,华南,30.0,MK_REP,12000,2024-03-16
771,华中,30.0,MK_REP,16500,2024-11-08
772,华北,60.0,OP_MANAGER,20500,2024-04-08
773,西北,20.0,DATA_ENG,28000,2021-07-04
774,西北,40.0,HR_REP,15000,2024-06-15
775,华东,60.0,OP_MANAGER,22500,2022-07-20
776,华中,10.0,SA_MAN,29000,2023-07-24
777,西北,70.0,CS_REP,13000,2022-03-25
778,华北,70.0,CS_REP,12500,2021-07-03
779,华南,30.0,MK_REP,15500,2024-10-11
780,华中,60.0,OP_COORD,10000,2020-07-22
781,西北,40.0,HR_REP,10500,2025-03-18
782,华北,10.0,SA_REP,10500,2023-11-11
783,华北,30.0,MK_REP,17500,2025-03-25
784,华南,30.0,MK_MAN,19000,2022-01-31
785,西北,20.0,IT_PROG,22000,2023-07-05
786,华南,70.0,CS_REP,12000,2023-09-04
787,华东,10.0,SA_MAN,29500,2020-06-08
788,华北,50.0,FI_MANAGER,20000,2020-01-17
789,西北,10.0,SA_REP,14500,2020-09-27
790,华中,40.0,HR_REP,15500,2024-07-08
791,华东,30.0,MK_MAN,20000,2022-02-22
792,华北,60.0,OP_COORD,10500,2022-12-22
793,西南,,FI_MANAGER,14500,2022-06-20
794,华南,60.0,OP_COORD,17000,2022-04-23
795,西南,70.0,CS_REP,9500,2025-01-10
796,华东,10.0,SA_REP,11500,2022-05-29
797,华南,20.0,IT_ARCH,34000,2020-06-21
798,华北,50.0,FI_MANAGER,20000,2024-10-02
799,西北,20.0,DATA_ENG,27500,2022-11-09
800,华北,30.0,MK_REP,17000,2025-01-12
801,华北,10.0,SA_MAN,29500,2023-07-30
802,西南,10.0,SA_REP,16000,2021-10-10
803,华北,70.0,CS_LEAD,16500,2023-01-23
804,西北,40.0,HR_REP,10000,2023-04-17
805,华东,,IT_ARCH,10500,2025-03-04
806,华东,40.0,HR_MAN,24000,2024-04-20
807,华中,40.0,HR_REP,15000,2023-01-03
808,西南,30.0,MK_REP,13000,2020-06-10
809,西南,70.0,CS_REP,13000,2021-10-31
810,华中,70.0,CS_REP,11000,2023-12-01
811,华中,70.0,CS_REP,9000,2021-05-15
812,华东,10.0,SA_REP,13500,2023-05-31
813,华东,60.0,OP_COORD,10500,2020-01-26
814,西北,10.0,SA_MAN,29500,2021-12-11
815,西南,70.0,CS_LEAD,15000,2022-01-31
816,华北,70.0,CS_LEAD,19500,2024-12-20
817,华东,10.0,SA_REP,15000,2022-05-29
818,华南,30.0,MK_REP,14500,2022-07-21
819,西南,40.0,HR_REP,12500,2020-11-18
820,华南,50.0,FI_ACCOUNT,15500,2024-02-26
821,西南,,CS_REP,9500,2021-05-15
822,华东,40.0,HR_REP,11000,2025-03-22
823,华东,60.0,OP_MANAGER,20500,2021-10-21
824,华北,60.0,OP_MANAGER,21000,2024-08-18
825,华东,10.0,SA_MAN,24500,2021-04-02
826,西南,40.0,HR_REP,13500,2024-11-08
827,华南,30.0,MK_MAN,19000,2023-02-06
828,华中,,IT_ARCH,18500,2023-02-28
829,华南,20.0,IT_ARCH,29500,2023-04-26
830,华中,70.0,CS_REP,13000,2024-04-06
831,华北,40.0,HR_REP,11500,2023-01-14
832,华南,60.0,OP_COORD,12500,2020-01-03
833,西北,60.0,OP_MANAGER,18500,2021-02-24
834,西南,40.0,HR_MAN,16500,2020-10-18
835,西北,10.0,SA_MAN,30000,2022-04-25
836,西北,40.0,HR_REP,14500,2020-07-14
837,西南,70.0,CS_LEAD,14500,2023-04-27
838,西南,60.0,OP_COORD,11500,2021-08-20
839,华南,70.0,CS_LEAD,19500,2024-08-30
840,西北,40.0,HR_MAN,19500,2020-06-01
841,华北,70.0,CS_REP,10000,2020-08-04
842,华北,30.0,MK_MAN,19500,2023-01-02
843,华南,20.0,IT_ARCH,28500,2022-08-06
844,华南,10.0,SA_MAN,26500,2024-08-19
845,西北,10.0,SA_MAN,27000,2020-10-30
846,华东,30.0,MK_MAN,26000,2020-04-10
847,西北,70.0,CS_REP,9000,2022-04-08
848,华中,50.0,FI_ACCOUNT,13500,2022-08-04
849,华东,20.0,IT_PROG,16000,2020-05-06
850,华北,70.0,CS_LEAD,16500,2023-11-06
851,西北,10.0,SA_REP,16000,2024-07-22
852,华东,,SA_REP,15500,2025-01-22
853,西北,20.0,IT_PROG,21000,2020-09-07
854,华东,10.0,SA_MAN,31000,2022-06-06
855,西北,10.0,SA_REP,14000,2022-05-23
856,华北,20.0,IT_ARCH,28000,2022-07-02
857,华北,50.0,FI_ACCOUNT,16500,2022-10-18
858,华中,40.0,HR_REP,10500,2021-07-26
859,华中,20.0,DATA_ENG,26000,2021-05-25
860,西北,50.0,FI_ACCOUNT,18000,2024-05-20
861,西北,50.0,FI_MANAGER,25500,2025-02-12
862,西南,40.0,HR_MAN,18500,2020-02-23
863,华南,10.0,SA_REP,9000,2024-07-14
864,华中,70.0,CS_REP,10000,2020-07-24
865,华北,30.0,MK_REP,17000,2025-04-25
866,华北,70.0,CS_LEAD,16500,2025-03-30
867,华北,50.0,FI_MANAGER,25500,2025-02-14
868,西南,60.0,OP_MANAGER,26000,2023-02-28
869,华北,20.0,IT_ARCH,32500,2021-09-24
870,华北,10.0,SA_MAN,25500,2023-05-17
871,华北,,HR_REP,9500,2021-11-10
872,西南,20.0,IT_ARCH,35000,2020-12-29
873,华南,20.0,DATA_ENG,29000,2025-02-21
874,华北,70.0,CS_LEAD,14500,2022-02-04
875,西北,40.0,HR_REP,12500,2021-09-10
876,华南,20.0,DATA_ENG,24500,2024-06-09
877,西北,60.0,OP_MANAGER,19500,2023-12-19
878,西南,50.0,FI_MANAGER,23500,2023-09-25
879,西南,40.0,HR_MAN,20500,2020-09-17
880,华北,60.0,OP_MANAGER,26000,2020-03-07
881,华北,70.0,CS_REP,14000,2023-03-04
882,华东,20.0,IT_ARCH,35500,2020-06-08
883,华北,30.0,MK_REP,16000,2024-12-18
884,华东,60.0,OP_MANAGER,24000,2020-01-24
885,华南,60.0,OP_COORD,12500,2021-06-09
886,华东,10.0,SA_REP,12500,2024-02-09
887,华中,40.0,HR_MAN,22000,2021-12-20
888,西南,70.0,CS_LEAD,20000,2024-11-04
889,西南,60.0,OP_COORD,11000,2022-07-13
890,华东,10.0,SA_REP,9000,2021-10-14
891,华南,10.0,SA_REP,10000,2024-12-23
892,华中,10.0,SA_MAN,27000,2023-05-01
893,西南,60.0,OP_COORD,13000,2025-04-14
894,西北,40.0,HR_REP,10000,2020-07-26
895,华南,20.0,IT_ARCH,35000,2023-02-08
896,西北,50.0,FI_MANAGER,24500,2021-09-01
897,华北,40.0,HR_MAN,18000,2020-04-21
898,华南,,SA_REP,18500,2024-08-14
899,西北,40.0,HR_REP,10500,2020-02-22
900,华北,30.0,MK_REP,14500,2024-09-24
901,华东,40.0,HR_MAN,23500,2025-01-06
902,西北,60.0,OP_MANAGER,19500,2022-01-29
903,华中,40.0,HR_REP,12000,2022-06-19
904,华中,70.0,CS_LEAD,18500,2020-05-06
905,华北,60.0,OP_COORD,10500,2023-09-30
906,华南,40.0,HR_REP,14000,2020-05-04
907,华中,40.0,HR_MAN,19500,2022-09-02
908,华南,70.0,CS_REP,13000,2023-03-15
909,西南,60.0,OP_COORD,10500,2024-03-30
910,华中,20.0,IT_PROG,19000,2020-09-15
911,华东,60.0,OP_MANAGER,20000,2024-08-11
912,西北,50.0,FI_MANAGER,25000,2025-02-08
913,西北,10.0,SA_MAN,28000,2023-02-13
914,华中,70.0,CS_LEAD,18000,2022-07-27
915,华东,50.0,FI_MANAGER,21500,2022-04-28
916,华北,50.0,FI_ACCOUNT,13500,2023-02-26
917,华东,70.0,CS_LEAD,17000,2021-06-24
918,华中,50.0,FI_MANAGER,20500,2020-12-18
919,华南,50.0,FI_MANAGER,20500,2022-03-21
920,华南,10.0,SA_REP,16000,2021-07-04
921,华南,,CS_REP,19000,2021-09-28
922,华南,70.0,CS_REP,10500,2020-10-02
923,华南,40.0,HR_MAN,20000,2024-02-01
924,华中,10.0,SA_MAN,29000,2021-03-08
925,华中,70.0,CS_LEAD,14000,2022-11-21
926,华北,60.0,OP_MANAGER,19000,2024-05-17
927,西南,10.0,SA_MAN,25000,2024-11-27
928,华北,20.0,IT_PROG,23000,2020-04-13
929,华南,30.0,MK_MAN,25000,2022-10-31
930,华中,10.0,SA_MAN,25500,2022-02-01
931,华中,20.0,IT_ARCH,33000,2023-02-03
932,华南,70.0,CS_LEAD,19500,2024-08-28
933,西北,10.0,SA_REP,9000,2020-11-29
934,西南,20.0,IT_PROG,26000,2021-04-06
935,西北,60.0,OP_MANAGER,25000,2020-02-11
936,西北,,CS_LEAD,13500,2023-08-18
937,华北,10.0,SA_MAN,26000,2023-05-30
938,华南,60.0,OP_MANAGER,23500,2025-01-07
939,华中,40.0,HR_MAN,19000,2022-08-13
940,华南,70.0,CS_LEAD,18500,2020-07-28
941,华东,60.0,OP_MANAGER,25500,2023-08-18
942,西南,30.0,MK_REP,14500,2020-05-10
943,华南,60.0,OP_MANAGER,21000,2021-06-18
944,西北,60.0,OP_MANAGER,20000,2020-11-03
945,西南,10.0,SA_REP,14000,2021-10-16
946,西北,10.0,SA_REP,11000,2021-06-15
947,华中,60.0,OP_COORD,14500,2023-12-21
948,西南,30.0,MK_REP,16000,2022-12-30
949,西北,60.0,OP_MANAGER,25000,2021-09-06
950,华北,50.0,FI_ACCOUNT,16500,2020-07-18
951,华中,30.0,MK_REP,16000,2025-01-16
952,华南,20.0,IT_ARCH,27500,2024-03-04
953,华南,30.0,MK_MAN,22000,2023-04-14
954,华南,10.0,SA_REP,9000,2024-11-09
955,西北,50.0,FI_ACCOUNT,19500,2024-12-26
956,华北,70.0,CS_LEAD,18000,2021-09-03
957,华中,70.0,CS_REP,10000,2021-02-14
958,华南,50.0,FI_MANAGER,22000,2021-10-09
959,西北,10.0,SA_REP,11500,2023-07-16
960,华北,10.0,SA_MAN,29000,2021-07-14
961,华北,20.0,DATA_ENG,30000,2020-11-20
962,华中,70.0,CS_REP,10000,2023-06-12
963,华中,40.0,HR_MAN,23500,2022-02-24
964,华东,20.0,DATA_ENG,23500,2020-01-29
965,华南,50.0,FI_ACCOUNT,12000,2023-10-17
966,华东,20.0,IT_PROG,21500,2021-10-01
967,华北,50.0,FI_MANAGER,22500,2020-05-13
968,华东,30.0,MK_MAN,26000,2023-05-06
969,西南,60.0,OP_COORD,12500,2025-01-20
970,华中,20.0,IT_PROG,22000,2020-02-09
971,华北,20.0,IT_PROG,16000,2023-04-22
972,西南,30.0,MK_REP,14000,2024-11-30
973,西北,50.0,FI_ACCOUNT,12500,2023-09-17
974,华东,10.0,SA_MAN,23500,2022-05-03
975,华中,50.0,FI_MANAGER,27500,2023-12-08
976,华北,60.0,OP_COORD,12000,2022-05-11
977,西北,50.0,FI_MANAGER,29500,2023-05-25
978,西北,70.0,CS_REP,13000,2024-01-12
979,西南,10.0,SA_MAN,29500,2021-02-10
980,西南,30.0,MK_REP,13500,2023-12-11
981,华中,10.0,SA_REP,16000,2021-03-01
982,西北,30.0,MK_REP,11000,2020-01-27
983,西北,10.0,SA_REP,10000,2020-07-03
984,西南,60.0,OP_COORD,17000,2021-06-08
985,西北,30.0,MK_MAN,25000,2020-04-12
986,华东,70.0,CS_REP,11000,2022-01-07
987,西北,60.0,OP_COORD,10500,2024-10-09
988,华东,,IT_PROG,14500,2021-11-04
989,华南,50.0,FI_MANAGER,21000,2022-02-02
990,华南,40.0,HR_MAN,23000,2021-07-10
991,华中,40.0,HR_MAN,18500,2020-08-19
992,华北,10.0,SA_MAN,23500,2022-05-02
993,西南,50.0,FI_MANAGER,22500,2023-06-05
994,华中,50.0,FI_ACCOUNT,14000,2022-09-16
995,华中,40.0,HR_MAN,16500,2020-05-09
996,华南,10.0,SA_MAN,27000,2022-11-29
997,西南,50.0,FI_ACCOUNT,18500,2023-09-17
998,西北,30.0,MK_MAN,20000,2024-09-14
999,西南,50.0,FI_ACCOUNT,12000,2023-08-10
1000,华北,40.0,HR_MAN,18500,2020-06-02
1001,华中,30.0,MK_MAN,18500,2022-11-04
1002,华北,40.0,HR_MAN,19500,2020-06-10
1003,华中,50.0,FI_MANAGER,21000,2024-10-20
1004,华中,10.0,SA_REP,14500,2023-08-31
1005,华东,40.0,HR_REP,14000,2023-01-29
1006,华东,70.0,CS_LEAD,18000,2023-02-25
1007,华北,40.0,HR_MAN,21500,2024-08-17
1008,华东,70.0,CS_LEAD,16500,2023-02-21
1009,西南,60.0,OP_MANAGER,24000,2020-08-21
1010,华东,20.0,IT_PROG,21000,2021-12-28
1011,西北,30.0,MK_MAN,19500,2020-04-03
1012,华北,70.0,CS_LEAD,14500,2021-06-04
1013,西南,10.0,SA_REP,10500,2022-07-25
1014,华北,10.0,SA_REP,9000,2025-03-12
1015,西北,50.0,FI_ACCOUNT,19000,2022-07-25
1016,西北,50.0,FI_ACCOUNT,19500,2020-01-09
1017,西南,50.0,FI_MANAGER,29000,2022-09-16
1018,西南,20.0,DATA_ENG,27000,2020-12-21
1019,西北,10.0,SA_REP,14000,2023-05-14
1020,西南,50.0,FI_MANAGER,26500,2023-06-01
1021,西北,30.0,MK_MAN,23000,2021-08-25
1022,华中,20.0,IT_ARCH,33500,2023-12-04
1023,西北,70.0,CS_LEAD,19500,2024-02-18
1024,西南,20.0,IT_PROG,25500,2024-01-03
1025,华南,60.0,OP_COORD,15500,2023-08-24
1026,华北,60.0,OP_MANAGER,18500,2024-04-07
1027,华南,50.0,FI_MANAGER,28500,2021-08-08
1028,华中,50.0,FI_ACCOUNT,12000,2022-02-19
1029,华北,10.0,SA_MAN,26000,2024-03-16
1030,华北,60.0,OP_MANAGER,19000,2024-09-15
1031,华东,30.0,MK_REP,17000,2023-01-13
1032,华东,40.0,HR_REP,14500,2024-11-12
1033,西北,70.0,CS_REP,14000,2023-02-23
1034,华中,70.0,CS_LEAD,19500,2023-09-22
1035,华东,40.0,HR_MAN,21000,2023-02-04
1036,华东,,DATA_ENG,15500,2023-06-24
1037,华中,60.0,OP_MANAGER,26000,2023-01-24
1038,西北,70.0,CS_REP,11000,2022-07-08
1039,华北,10.0,SA_MAN,24500,2024-02-14
1040,西南,10.0,SA_REP,11000,2023-02-13
1041,华南,50.0,FI_MANAGER,20000,2021-11-07
1042,华中,20.0,IT_PROG,18000,2025-03-16
1043,华南,70.0,CS_LEAD,17500,2024-06-05
1044,西南,10.0,SA_REP,13000,2021-03-26
1045,华北,70.0,CS_REP,12000,2023-01-17
1046,西南,30.0,MK_REP,18000,2021-03-12
1047,西北,30.0,MK_MAN,21000,2024-03-21
1048,西南,50.0,FI_ACCOUNT,13500,2023-10-01
1049,华南,60.0,OP_COORD,10000,2023-10-29
1050,华南,70.0,CS_REP,12000,2021-06-09
1051,西南,10.0,SA_REP,13000,2024-07-02
1052,西南,10.0,SA_REP,16000,2023-08-27
1053,华北,10.0,SA_MAN,24500,2024-05-02
1054,西南,60.0,OP_COORD,11500,2023-10-04
1055,西北,70.0,CS_LEAD,14500,2021-02-25
1056,西南,60.0,OP_MANAGER,18000,2024-03-09
1057,西北,40.0,HR_MAN,16500,2020-06-28
1058,华东,70.0,CS_LEAD,18000,2020-05-24
1059,西南,30.0,MK_MAN,24000,2022-07-12
1060,西北,30.0,MK_REP,14000,2023-10-10
1061,华东,60.0,OP_COORD,16000,2024-03-07
1062,西南,70.0,CS_REP,11500,2025-03-15
1063,西南,70.0,CS_LEAD,18500,2020-06-26
1064,华南,40.0,HR_MAN,22000,2024-08-10
1065,西北,20.0,DATA_ENG,21500,2020-10-06
1066,西北,70.0,CS_LEAD,19000,2020-10-22
1067,华南,70.0,CS_LEAD,14000,2023-02-07
1068,西南,10.0,SA_MAN,31000,2023-05-06
1069,华中,10.0,SA_REP,10500,2024-03-12
1070,西北,30.0,MK_REP,14000,2025-01-28
1071,西北,20.0,IT_PROG,18500,2021-03-28
1072,西南,20.0,IT_PROG,18500,2023-10-06
1073,西南,70.0,CS_LEAD,19000,2023-01-30
1074,华东,10.0,SA_REP,9500,2021-02-08
1075,西北,30.0,MK_MAN,20000,2023-10-06
1076,西北,30.0,MK_REP,18000,2021-01-31
1077,华南,30.0,MK_MAN,20000,2023-03-04
1078,西南,30.0,MK_MAN,20500,2020-01-10
1079,华南,20.0,DATA_ENG,29500,2023-08-05
1080,华中,30.0,MK_REP,16000,2024-02-10
1081,华南,40.0,HR_MAN,21500,2024-05-05
1082,华南,10.0,SA_MAN,32000,2023-05-27
1083,华东,70.0,CS_REP,13000,2021-02-06
1084,华南,60.0,OP_COORD,15500,2020-06-03
1085,华东,60.0,OP_COORD,16500,2023-04-06
1086,西南,50.0,FI_ACCOUNT,12500,2023-02-03
1087,华南,50.0,FI_MANAGER,30000,2024-05-06
1088,华北,20.0,DATA_ENG,29500,2024-10-21
1089,华南,50.0,FI_ACCOUNT,18000,2022-01-15
1090,西南,,IT_ARCH,14500,2024-03-30
1091,西南,20.0,IT_PROG,25000,2023-03-04
1092,西北,20.0,DATA_ENG,29500,2022-09-17
1093,华南,70.0,CS_LEAD,15500,2020-05-08
1094,华南,10.0,SA_MAN,30000,2025-02-02
1095,华南,40.0,HR_REP,10000,2023-08-21
1096,华南,50.0,FI_MANAGER,24000,2023-03-31
1097,西南,40.0,HR_MAN,21500,2023-04-18
1098,西北,10.0,SA_REP,12000,2025-02-01
1099,华北,30.0,MK_MAN,25500,2024-06-11
1100,华中,10.0,SA_MAN,29000,2020-12-05
1101,华北,60.0,OP_MANAGER,20000,2020-11-03
1102,华北,50.0,FI_ACCOUNT,15500,2022-04-29
1103,华南,40.0,HR_MAN,23500,2021-03-07
1104,西南,70.0,CS_LEAD,14000,2021-05-14
1105,华东,50.0,FI_ACCOUNT,14000,2023-07-13
1106,西南,50.0,FI_ACCOUNT,12500,2020-12-06
1107,华南,50.0,FI_MANAGER,29500,2023-02-28
1108,西北,,OP_COORD,18500,2025-04-23
1109,华东,50.0,FI_MANAGER,27500,2020-12-15
1110,华北,50.0,FI_ACCOUNT,14500,2023-06-30
1111,西北,20.0,DATA_ENG,28500,2021-12-02
1112,华中,10.0,SA_MAN,28000,2022-02-28
1113,华北,20.0,DATA_ENG,26000,2023-11-02
1114,华中,50.0,FI_ACCOUNT,14500,2022-09-01
1115,西南,70.0,CS_REP,9500,2022-09-14
1116,西北,50.0,FI_ACCOUNT,18500,2022-12-05
1117,华中,10.0,SA_REP,10500,2025-04-05
1118,华中,40.0,HR_MAN,17500,2022-05-21
1119,华北,70.0,CS_REP,9500,2021-08-03
1120,西南,40.0,HR_MAN,19000,2020-01-12
1121,西北,10.0,SA_MAN,30000,2020-01-15
1122,华中,60.0,OP_MANAGER,23500,2022-01-11
1123,华东,60.0,OP_MANAGER,21000,2024-10-16
1124,西南,30.0,MK_MAN,24000,2024-03-26
1125,华北,70.0,CS_LEAD,15000,2022-01-28
1126,西南,30.0,MK_MAN,23500,2024-05-04
1127,西北,20.0,DATA_ENG,19500,2024-03-11
1128,华北,60.0,OP_COORD,10500,2021-03-15
1129,西南,30.0,MK_REP,12000,2022-03-07
1130,西北,,SA_REP,14000,2022-08-23
1131,西南,10.0,SA_REP,10500,2022-01-29
1132,华东,60.0,OP_MANAGER,23000,2023-06-11
1133,西北,60.0,OP_COORD,16000,2024-08-06
1134,华北,40.0,HR_REP,11500,2024-10-07
1135,西北,50.0,FI_MANAGER,23000,2020-03-09
1136,西南,60.0,OP_COORD,14500,2020-12-13
1137,西北,20.0,DATA_ENG,18000,2020-11-18
1138,华东,70.0,CS_LEAD,16500,2023-10-03
1139,华中,20.0,DATA_ENG,18000,2024-02-18
1140,西北,10.0,SA_REP,14500,2024-08-26
1141,西南,30.0,MK_MAN,22000,2021-04-08
1142,西南,40.0,HR_MAN,16000,2021-06-18
1143,华北,10.0,SA_MAN,30000,2021-08-25
1144,华南,70.0,CS_LEAD,18000,2024-07-23
1145,西南,40.0,HR_MAN,23500,2024-04-25
1146,华北,70.0,CS_LEAD,19000,2022-08-01
1147,西南,40.0,HR_REP,12000,2020-05-18
1148,华中,20.0,DATA_ENG,29000,2021-04-15
1149,华南,30.0,MK_REP,16500,2024-08-31
1150,华南,10.0,SA_REP,14000,2024-03-13
1151,华南,20.0,IT_ARCH,29000,2021-12-25
1152,华北,30.0,MK_REP,16500,2023-10-31
1153,华北,20.0,IT_PROG,19500,2024-11-22
1154,华南,20.0,IT_PROG,25500,2021-12-30
1155,华北,10.0,SA_MAN,29500,2023-06-11
1156,华东,50.0,FI_ACCOUNT,19500,2022-01-30
1157,西南,50.0,FI_MANAGER,27500,2021-01-09
1158,西南,20.0,DATA_ENG,20000,2020-04-20
1159,西南,40.0,HR_REP,14000,2021-12-12
1160,华中,70.0,CS_REP,12500,2020-09-03
1161,西北,30.0,MK_REP,11000,2023-10-12
1162,华北,10.0,SA_REP,11500,2023-06-08
1163,华南,30.0,MK_REP,13000,2022-08-23
1164,西南,20.0,IT_ARCH,30500,2021-03-07
1165,华中,30.0,MK_MAN,24000,2021-07-26
1166,华中,20.0,DATA_ENG,28500,2021-04-13
1167,华东,70.0,CS_REP,13000,2022-06-04
1168,华中,70.0,CS_REP,12500,2024-07-08
1169,华东,40.0,HR_REP,15000,2022-11-24
1170,西南,70.0,CS_LEAD,16000,2021-05-28
1171,西南,10.0,SA_REP,9500,2023-11-15
1172,华北,70.0,CS_LEAD,17500,2024-09-14
1173,西北,60.0,OP_MANAGER,21000,2022-01-09
1174,华南,70.0,CS_LEAD,16500,2020-02-10
1175,华中,70.0,CS_REP,13500,2023-03-25
1176,西北,20.0,IT_ARCH,29500,2021-10-27
1177,西北,70.0,CS_LEAD,14500,2022-02-19
1178,西南,60.0,OP_COORD,16500,2020-12-09
1179,西北,30.0,MK_MAN,24000,2024-10-04
1180,华东,30.0,MK_REP,13500,2021-10-10
1181,西北,30.0,MK_MAN,22000,2024-12-22
1182,华中,30.0,MK_MAN,24500,2020-12-08
1183,华北,20.0,DATA_ENG,21500,2023-09-17
1184,华南,60.0,OP_COORD,11500,2020-12-07
1185,华中,10.0,SA_REP,13000,2020-04-20
1186,华东,50.0,FI_ACCOUNT,13500,2021-06-21
1187,西南,60.0,OP_MANAGER,21500,2021-04-14
1188,华北,40.0,HR_REP,11000,2022-12-14
1189,华北,60.0,OP_MANAGER,22000,2024-11-04
1190,华中,70.0,CS_LEAD,18000,2022-06-30
1191,华北,60.0,OP_COORD,14500,2023-05-08
1192,华中,60.0,OP_MANAGER,25000,2023-08-03
1193,西北,30.0,MK_MAN,21500,2024-07-06
1194,华东,30.0,MK_MAN,22000,2020-11-14
1195,华南,,HR_MAN,13500,2021-12-05
1196,华南,10.0,SA_REP,15000,2022-09-04
1197,华南,,MK_MAN,18500,2023-05-07
1198,华北,50.0,FI_MANAGER,23000,2022-04-23
1199,西南,20.0,IT_PROG,26000,2022-03-09
